7.812000000000000455e+01,7.812000000000000455e+01,2.343599999999999994e+01
3.671320000000000050e+02,3.671320000000000050e+02,1.101400000000000006e+02
9.335769999999999413e+01,9.335769999999999413e+01,2.800730000000000075e+01
4.403790000000000049e+01,4.403790000000000049e+01,1.321139999999999937e+01
9.144809999999999661e+01,9.144809999999999661e+01,2.743440000000000012e+01
4.506560000000000343e+01,4.506560000000000343e+01,1.351970000000000027e+01
1.014699999999999989e+02,1.014699999999999989e+02,3.044099999999999895e+01
4.336080000000000041e+02,4.336080000000000041e+02,1.300819999999999936e+02
2.782110000000000127e+02,2.782110000000000127e+02,8.346330000000000382e+01
2.703600000000000136e+02,2.703600000000000136e+02,8.110800000000000409e+01
9.512949999999999591e+02,9.512949999999999591e+02,2.853879999999999768e+02
1.086059999999999945e+03,1.086059999999999945e+03,3.258179999999999836e+02
1.307990000000000009e+03,1.307990000000000009e+03,3.923969999999999914e+02
3.526960000000000264e+02,3.526960000000000264e+02,1.058089999999999975e+02
4.300919999999999845e+02,4.300919999999999845e+02,1.290279999999999916e+02
3.290459999999999923e+02,3.290459999999999923e+02,9.871380000000000621e+01
9.628310000000000173e+02,9.628310000000000173e+02,2.888489999999999895e+02
1.135890000000000100e+03,1.135890000000000100e+03,3.407669999999999959e+02
2.945559999999999832e+02,2.945559999999999832e+02,8.836679999999999779e+01
1.828890000000000100e+02,1.828890000000000100e+02,5.486670000000000158e+01
7.663710000000000377e+01,7.663710000000000377e+01,2.299109999999999943e+01
1.220829999999999984e+02,1.220829999999999984e+02,3.662489999999999668e+01
1.436080000000000041e+02,1.436080000000000041e+02,4.308239999999999981e+01
3.007450000000000045e+01,3.007450000000000045e+01,9.022349999999999426e+00
4.736959999999999837e+01,4.736959999999999837e+01,1.421090000000000053e+01
3.465279999999999916e+01,3.465279999999999916e+01,1.039579999999999949e+01
3.880199999999999960e+01,3.880199999999999960e+01,1.164059999999999917e+01
5.355970000000000120e+00,5.355970000000000120e+00,1.606789999999999941e+00
7.591050000000000075e+00,7.591050000000000075e+00,2.277309999999999945e+00
9.267429999999999168e+00,9.267429999999999168e+00,2.780229999999999979e+00
8.519259999999999167e+00,8.519259999999999167e+00,2.555779999999999941e+00
4.565649999999999764e+00,4.565649999999999764e+00,1.369690000000000074e+00
4.716109999999999580e+00,4.716109999999999580e+00,4.716109999999999812e-04
3.339020000000000099e+00,3.339020000000000099e+00,3.339020000000000161e-04
1.205879999999999974e+01,1.205879999999999974e+01,3.617640000000000189e+00
1.201469999999999949e+01,1.201469999999999949e+01,3.604410000000000114e+00
2.374470000000000081e+00,2.374470000000000081e+00,2.374470000000000053e-04
4.423919999999999852e+00,4.423919999999999852e+00,1.327180000000000026e+00
9.273690000000000211e+00,9.273690000000000211e+00,2.782109999999999861e+00
5.856060000000000265e+00,5.856060000000000265e+00,1.756820000000000048e+00
7.539950000000000152e+00,7.539950000000000152e+00,2.261989999999999945e+00
2.083920000000000172e+01,2.083920000000000172e+01,6.251759999999999984e+00
3.462189999999999657e+01,3.462189999999999657e+01,1.038659999999999961e+01
5.589099999999999824e+01,5.589099999999999824e+01,1.676729999999999876e+01
2.578879999999999839e+01,2.578879999999999839e+01,7.736640000000000406e+00
1.508910000000000018e+01,1.508910000000000018e+01,4.526729999999999698e+00
1.997879999999999967e+01,1.997879999999999967e+01,5.993640000000000079e+00
1.280860000000000021e+01,1.280860000000000021e+01,3.842579999999999885e+00
6.179939999999999856e+01,6.179939999999999856e+01,1.853979999999999961e+01
1.201130000000000031e+01,1.201130000000000031e+01,3.603390000000000093e+00
1.807450000000000045e+01,1.807450000000000045e+01,5.422349999999999781e+00
9.848039999999999239e+00,9.848039999999999239e+00,2.954410000000000203e+00
1.176740000000000030e+01,1.176740000000000030e+01,3.530219999999999914e+00
5.217740000000000045e+00,5.217740000000000045e+00,1.565320000000000045e+00
1.199469999999999992e+01,1.199469999999999992e+01,3.598409999999999886e+00
8.832549999999999457e+00,8.832549999999999457e+00,2.649760000000000115e+00
8.250410000000000466e+00,8.250410000000000466e+00,2.475119999999999987e+00
1.545159999999999911e+01,1.545159999999999911e+01,4.635480000000000267e+00
1.937249999999999872e+01,1.937249999999999872e+01,5.811749999999999972e+00
4.517390000000000327e+01,4.517390000000000327e+01,1.355219999999999914e+01
8.956669999999999732e+01,8.956669999999999732e+01,2.687000000000000099e+01
2.529209999999999923e+02,2.529209999999999923e+02,7.587630000000000052e+01
1.538720000000000141e+02,1.538720000000000141e+02,4.616159999999999997e+01
1.089110000000000014e+02,1.089110000000000014e+02,3.267329999999999757e+01
1.156560000000000059e+02,1.156560000000000059e+02,3.469680000000000319e+01
9.674429999999999552e+01,9.674429999999999552e+01,2.902329999999999899e+01
7.155349999999999966e+01,7.155349999999999966e+01,2.146600000000000108e+01
1.671069999999999993e+02,1.671069999999999993e+02,5.013210000000000122e+01
2.744639999999999986e+02,2.744639999999999986e+02,8.233920000000000528e+01
5.043149999999999977e+02,5.043149999999999977e+02,1.512940000000000111e+02
3.316119999999999891e+03,3.316119999999999891e+03,9.948360000000000127e+02
1.660440000000000055e+03,1.660440000000000055e+03,4.981320000000000050e+02
1.994329999999999927e+03,1.994329999999999927e+03,5.982989999999999782e+02
4.695040000000000191e+02,4.695040000000000191e+02,1.408509999999999991e+02
1.043220000000000027e+03,1.043220000000000027e+03,3.129660000000000082e+02
1.117250000000000000e+03,1.117250000000000000e+03,3.351750000000000114e+02
1.370789999999999964e+03,1.370789999999999964e+03,4.112370000000000232e+02
1.702029999999999973e+03,1.702029999999999973e+03,5.106089999999999804e+02
4.753969999999999914e+02,4.753969999999999914e+02,1.426189999999999998e+02
1.799749999999999943e+02,1.799749999999999943e+02,5.399249999999999972e+01
1.669610000000000127e+02,1.669610000000000127e+02,5.008829999999999671e+01
8.000469999999999970e+01,8.000469999999999970e+01,2.400140000000000029e+01
1.219129999999999967e+02,1.219129999999999967e+02,3.657390000000000185e+01
3.660040000000000049e+01,3.660040000000000049e+01,1.098010000000000019e+01
3.831060000000000088e+01,3.831060000000000088e+01,1.149319999999999986e+01
1.853340000000000032e+01,1.853340000000000032e+01,5.560019999999999740e+00
4.665240000000000009e+01,4.665240000000000009e+01,1.399569999999999936e+01
1.333150000000000013e+01,1.333150000000000013e+01,3.999449999999999950e+00
7.878569999999999851e+00,7.878569999999999851e+00,2.363570000000000171e+00
6.405529999999999724e+00,6.405529999999999724e+00,1.921659999999999924e+00
9.489259999999999806e+00,9.489259999999999806e+00,2.846779999999999866e+00
6.951120000000000410e+00,6.951120000000000410e+00,2.085339999999999971e+00
5.427870000000000417e+00,5.427870000000000417e+00,1.628360000000000030e+00
2.297419999999999796e+00,2.297419999999999796e+00,2.297420000000000104e-04
2.478400000000000158e+00,2.478400000000000158e+00,2.478399999999999852e-04
2.125509999999999788e+00,2.125509999999999788e+00,2.125510000000000051e-04
2.621309999999999807e+00,2.621309999999999807e+00,2.621309999999999743e-04
3.459820000000000118e+00,3.459820000000000118e+00,1.037949999999999928e+00
4.701839999999999797e+00,4.701839999999999797e+00,1.410549999999999971e+00
2.694069999999999965e+00,2.694069999999999965e+00,2.694069999999999907e-04
6.607070000000000221e+00,6.607070000000000221e+00,1.982120000000000104e+00
4.909930000000000128e+00,4.909930000000000128e+00,1.472979999999999956e+00
3.544290000000000163e+00,3.544290000000000163e+00,3.544290000000000179e-04
1.149300000000000033e+01,1.149300000000000033e+01,3.447900000000000187e+00
1.200140000000000029e+01,1.200140000000000029e+01,3.600420000000000176e+00
1.566920000000000002e+01,1.566920000000000002e+01,4.700759999999999827e+00
9.815060000000000784e+00,9.815060000000000784e+00,2.944519999999999804e+00
4.341569999999999929e+00,4.341569999999999929e+00,1.302470000000000017e+00
1.261710000000000065e+01,1.261710000000000065e+01,3.785130000000000106e+00
1.977919999999999945e+01,1.977919999999999945e+01,5.933760000000000367e+00
1.016159999999999997e+01,1.016159999999999997e+01,3.048480000000000079e+00
8.449299999999999145e+00,8.449299999999999145e+00,2.534790000000000099e+00
7.598469999999999835e+00,7.598469999999999835e+00,2.279539999999999900e+00
5.204080000000000261e+00,5.204080000000000261e+00,1.561220000000000052e+00
8.537280000000000868e+00,8.537280000000000868e+00,2.561179999999999790e+00
9.217439999999999856e+00,9.217439999999999856e+00,2.765229999999999855e+00
1.843570000000000064e+01,1.843570000000000064e+01,5.530710000000000015e+00
2.000700000000000145e+01,2.000700000000000145e+01,6.002100000000000435e+00
2.720870000000000033e+01,2.720870000000000033e+01,8.162610000000000809e+00
1.947380000000000067e+01,1.947380000000000067e+01,5.842139999999999667e+00
1.697909999999999968e+02,1.697909999999999968e+02,5.093730000000000047e+01
1.304780000000000086e+02,1.304780000000000086e+02,3.914339999999999975e+01
5.802609999999999957e+01,5.802609999999999957e+01,1.740780000000000172e+01
5.022350000000000136e+01,5.022350000000000136e+01,1.506709999999999994e+01
3.278829999999999814e+02,3.278829999999999814e+02,9.836490000000000578e+01
2.463559999999999945e+02,2.463559999999999945e+02,7.390680000000000405e+01
1.504420000000000073e+02,1.504420000000000073e+02,4.513259999999999650e+01
2.801669999999999732e+02,2.801669999999999732e+02,8.405010000000000048e+01
3.473969999999999914e+02,3.473969999999999914e+02,1.042189999999999941e+02
3.778910000000000196e+02,3.778910000000000196e+02,1.133670000000000044e+02
2.203840000000000146e+03,2.203840000000000146e+03,6.611520000000000437e+02
2.709170000000000073e+03,2.709170000000000073e+03,8.127509999999999764e+02
2.615809999999999945e+03,2.615809999999999945e+03,7.847430000000000518e+02
1.011909999999999968e+03,1.011909999999999968e+03,3.035729999999999791e+02
1.567750000000000000e+03,1.567750000000000000e+03,4.703249999999999886e+02
1.741920000000000073e+03,1.741920000000000073e+03,5.225760000000000218e+02
1.167180000000000064e+03,1.167180000000000064e+03,3.501539999999999964e+02
1.051680000000000064e+03,1.051680000000000064e+03,3.155040000000000191e+02
6.628540000000000418e+02,6.628540000000000418e+02,1.988559999999999945e+02
6.256950000000000500e+02,6.256950000000000500e+02,1.877090000000000032e+02
2.842330000000000041e+02,2.842330000000000041e+02,8.526990000000000691e+01
2.941639999999999873e+02,2.941639999999999873e+02,8.824920000000000186e+01
1.666469999999999914e+02,1.666469999999999914e+02,4.999410000000000309e+01
7.733899999999999864e+01,7.733899999999999864e+01,2.320169999999999888e+01
1.480490000000000066e+02,1.480490000000000066e+02,4.441470000000000340e+01
2.661730000000000018e+01,2.661730000000000018e+01,7.985190000000000232e+00
4.169339999999999691e+01,4.169339999999999691e+01,1.250799999999999912e+01
1.030139999999999922e+01,1.030139999999999922e+01,3.090419999999999945e+00
5.365330000000000155e+00,5.365330000000000155e+00,5.365329999999999535e-04
9.974349999999999383e+00,9.974349999999999383e+00,2.992300000000000182e+00
8.927699999999999747e+00,8.927699999999999747e+00,2.678310000000000191e+00
7.246940000000000381e+00,7.246940000000000381e+00,2.174080000000000013e+00
2.295760000000000023e+00,2.295760000000000023e+00,2.295759999999999988e-04
2.785550000000000193e+00,2.785550000000000193e+00,2.785549999999999918e-04
1.717149999999999954e+00,1.717149999999999954e+00,1.717149999999999916e-04
8.033719999999999750e-01,8.033719999999999750e-01,8.033720000000000054e-05
1.683580000000000076e+00,1.683580000000000076e+00,1.683579999999999896e-04
9.193660000000000165e-01,9.193660000000000165e-01,9.193659999999999658e-05
1.409780000000000033e+00,1.409780000000000033e+00,1.409779999999999909e-04
5.296369999999999578e+00,5.296369999999999578e+00,1.588910000000000045e+00
3.887760000000000105e+00,3.887760000000000105e+00,1.166330000000000089e+00
1.210720000000000018e+00,1.210720000000000018e+00,1.210719999999999955e-04
1.416590000000000016e+00,1.416590000000000016e+00,1.416590000000000069e-04
3.514159999999999950e+00,3.514159999999999950e+00,1.054249999999999909e+00
5.744539999999999758e+00,5.744539999999999758e+00,1.723360000000000003e+00
4.550220000000000375e+00,4.550220000000000375e+00,1.365070000000000006e+00
5.498590000000000089e+00,5.498590000000000089e+00,1.649580000000000046e+00
5.422119999999999607e+00,5.422119999999999607e+00,1.626640000000000086e+00
8.745070000000000121e+00,8.745070000000000121e+00,2.623520000000000074e+00
1.908539999999999992e+01,1.908539999999999992e+01,5.725620000000000154e+00
4.080709999999999837e+01,4.080709999999999837e+01,1.224210000000000065e+01
2.066509999999999891e+01,2.066509999999999891e+01,6.199530000000000207e+00
2.590119999999999933e+01,2.590119999999999933e+01,7.770360000000000156e+00
1.503979999999999961e+01,1.503979999999999961e+01,4.511940000000000062e+00
1.273750000000000071e+01,1.273750000000000071e+01,3.821250000000000036e+00
1.077570000000000050e+01,1.077570000000000050e+01,3.232709999999999972e+00
1.859629999999999939e+01,1.859629999999999939e+01,5.578890000000000349e+00
1.754690000000000083e+01,1.754690000000000083e+01,5.264070000000000249e+00
1.809710000000000107e+01,1.809710000000000107e+01,5.429129999999999789e+00
6.444570000000000221e+01,6.444570000000000221e+01,1.933370000000000033e+01
6.913339999999999463e+01,6.913339999999999463e+01,2.073999999999999844e+01
9.561920000000000641e+01,9.561920000000000641e+01,2.868580000000000041e+01
5.290220000000000056e+01,5.290220000000000056e+01,1.587069999999999936e+01
6.592730000000000246e+01,6.592730000000000246e+01,1.977819999999999823e+01
8.526770000000000493e+01,8.526770000000000493e+01,2.558030000000000115e+01
9.666899999999999693e+01,9.666899999999999693e+01,2.900069999999999837e+01
7.136889999999999645e+01,7.136889999999999645e+01,2.141069999999999851e+01
4.437239999999999895e+02,4.437239999999999895e+02,1.331169999999999902e+02
3.452500000000000000e+02,3.452500000000000000e+02,1.035750000000000028e+02
1.127480000000000018e+03,1.127480000000000018e+03,3.382440000000000282e+02
7.817569999999999482e+02,7.817569999999999482e+02,2.345269999999999868e+02
3.713449999999999818e+03,3.713449999999999818e+03,1.114029999999999973e+03
1.582460000000000036e+03,1.582460000000000036e+03,4.747379999999999995e+02
1.518880000000000109e+03,1.518880000000000109e+03,4.556639999999999873e+02
5.663640000000000327e+02,5.663640000000000327e+02,1.699089999999999918e+02
9.598279999999999745e+02,9.598279999999999745e+02,2.879479999999999791e+02
1.325220000000000027e+03,1.325220000000000027e+03,3.975659999999999741e+02
5.612859999999999445e+02,5.612859999999999445e+02,1.683859999999999957e+02
6.533869999999999436e+02,6.533869999999999436e+02,1.960159999999999911e+02
2.229459999999999980e+02,2.229459999999999980e+02,6.688379999999999370e+01
1.225589999999999975e+02,1.225589999999999975e+02,3.676769999999999783e+01
2.954420000000000073e+02,2.954420000000000073e+02,8.863259999999999650e+01
1.677649999999999864e+02,1.677649999999999864e+02,5.032950000000000301e+01
1.625240000000000009e+02,1.625240000000000009e+02,4.875719999999999743e+01
4.000150000000000006e+01,4.000150000000000006e+01,1.200040000000000084e+01
3.661129999999999995e+01,3.661129999999999995e+01,1.098339999999999961e+01
2.104289999999999949e+01,2.104289999999999949e+01,6.312870000000000203e+00
5.763300000000000090e+00,5.763300000000000090e+00,1.728990000000000027e+00
6.297979999999999912e+00,6.297979999999999912e+00,1.889389999999999903e+00
8.388500000000000512e+00,8.388500000000000512e+00,2.516550000000000065e+00
4.901550000000000296e+00,4.901550000000000296e+00,1.470469999999999944e+00
6.971350000000000158e+00,6.971350000000000158e+00,2.091400000000000148e+00
4.067770000000000330e+00,4.067770000000000330e+00,1.220329999999999915e+00
7.890329999999999844e-01,7.890329999999999844e-01,7.890329999999999382e-05
2.215749999999999886e+00,2.215749999999999886e+00,2.215750000000000055e-04
9.880489999999999551e-01,9.880489999999999551e-01,9.880490000000000670e-05
1.904910000000000103e+00,1.904910000000000103e+00,1.904909999999999893e-04
1.338969999999999994e+00,1.338969999999999994e+00,1.338970000000000091e-04
1.075620000000000021e+00,1.075620000000000021e+00,1.075619999999999978e-04
7.737949999999999662e+00,7.737949999999999662e+00,2.321379999999999999e+00
7.689390000000000391e+00,7.689390000000000391e+00,2.306820000000000093e+00
2.305120000000000058e+00,2.305120000000000058e+00,6.915360000000000396e-01
4.873459999999999681e+00,4.873459999999999681e+00,1.462040000000000006e+00
9.282569999999999766e+00,9.282569999999999766e+00,2.784769999999999968e+00
3.591699999999999893e+00,3.591699999999999893e+00,1.077509999999999968e+00
3.283529999999999838e+00,3.283529999999999838e+00,9.850590000000000179e-01
6.776810000000000223e+00,6.776810000000000223e+00,2.033040000000000180e+00
1.619869999999999877e+01,1.619869999999999877e+01,4.859609999999999985e+00
1.176759999999999984e+01,1.176759999999999984e+01,3.530279999999999863e+00
1.687940000000000040e+01,1.687940000000000040e+01,5.063819999999999766e+00
3.459069999999999823e+01,3.459069999999999823e+01,1.037720000000000020e+01
2.507629999999999981e+01,2.507629999999999981e+01,7.522890000000000299e+00
2.148100000000000165e+01,2.148100000000000165e+01,6.444300000000000139e+00
6.897750000000000270e+00,6.897750000000000270e+00,2.069329999999999892e+00
1.483910000000000018e+01,1.483910000000000018e+01,4.451730000000000409e+00
2.750430000000000064e+01,2.750430000000000064e+01,8.251289999999999125e+00
1.375019999999999953e+01,1.375019999999999953e+01,4.125060000000000393e+00
3.571020000000000039e+01,3.571020000000000039e+01,1.071310000000000073e+01
3.995859999999999701e+01,3.995859999999999701e+01,1.198760000000000048e+01
4.424309999999999832e+01,4.424309999999999832e+01,1.327289999999999992e+01
8.027849999999999397e+01,8.027849999999999397e+01,2.408350000000000080e+01
1.276200000000000045e+02,1.276200000000000045e+02,3.828600000000000136e+01
2.964100000000000250e+02,2.964100000000000250e+02,8.892300000000000182e+01
1.482990000000000066e+02,1.482990000000000066e+02,4.448969999999999914e+01
2.467880000000000109e+02,2.467880000000000109e+02,7.403640000000000043e+01
5.166250000000000000e+02,5.166250000000000000e+02,1.549869999999999948e+02
8.601630000000000109e+01,8.601630000000000109e+01,2.580489999999999995e+01
1.475970000000000084e+02,1.475970000000000084e+02,4.427909999999999968e+01
1.640980000000000132e+02,1.640980000000000132e+02,4.922939999999999827e+01
2.351399999999999864e+02,2.351399999999999864e+02,7.054200000000000159e+01
3.975520000000000209e+02,3.975520000000000209e+02,1.192660000000000053e+02
2.524329999999999927e+03,2.524329999999999927e+03,7.572989999999999782e+02
2.022559999999999945e+03,2.022559999999999945e+03,6.067680000000000291e+02
3.670480000000000018e+02,3.670480000000000018e+02,1.101140000000000043e+02
9.354619999999999891e+02,9.354619999999999891e+02,2.806390000000000100e+02
8.953079999999999927e+02,8.953079999999999927e+02,2.685919999999999845e+02
1.205319999999999936e+03,1.205319999999999936e+03,3.615960000000000036e+02
6.142789999999999964e+02,6.142789999999999964e+02,1.842839999999999918e+02
2.966650000000000205e+02,2.966650000000000205e+02,8.899949999999999761e+01
8.770669999999999789e+01,8.770669999999999789e+01,2.631200000000000117e+01
1.652400000000000091e+02,1.652400000000000091e+02,4.957200000000000273e+01
1.505109999999999957e+02,1.505109999999999957e+02,4.515330000000000155e+01
2.249029999999999916e+02,2.249029999999999916e+02,6.747090000000000032e+01
1.899219999999999970e+02,1.899219999999999970e+02,5.697659999999999769e+01
7.406780000000000541e+01,7.406780000000000541e+01,2.222030000000000172e+01
5.303229999999999933e+01,5.303229999999999933e+01,1.590970000000000084e+01
2.081250000000000000e+01,2.081250000000000000e+01,6.243750000000000355e+00
7.168849999999999945e+00,7.168849999999999945e+00,2.150650000000000173e+00
5.260399999999999743e+00,5.260399999999999743e+00,1.578119999999999967e+00
5.290020000000000167e+00,5.290020000000000167e+00,1.587010000000000032e+00
9.066300000000000026e+00,9.066300000000000026e+00,2.719889999999999919e+00
1.653640000000000043e+01,1.653640000000000043e+01,4.960919999999999774e+00
3.251009999999999955e+00,3.251009999999999955e+00,9.753030000000000310e-01
1.213799999999999990e+00,1.213799999999999990e+00,1.213800000000000068e-04
1.341699999999999893e+00,1.341699999999999893e+00,1.341699999999999978e-04
2.160680000000000156e+00,2.160680000000000156e+00,2.160680000000000055e-04
6.730239999999999556e-01,6.730239999999999556e-01,6.730240000000000126e-05
1.445640000000000036e+00,1.445640000000000036e+00,1.445639999999999935e-04
1.669149999999999912e+00,1.669149999999999912e+00,1.669150000000000104e-04
6.712770000000000126e-01,6.712770000000000126e-01,6.712770000000000444e-05
2.364930000000000199e+00,2.364930000000000199e+00,7.094789999999999708e-01
6.970760000000000289e+00,6.970760000000000289e+00,2.091229999999999922e+00
1.067740000000000045e+01,1.067740000000000045e+01,3.203219999999999956e+00
7.934840000000000337e+00,7.934840000000000337e+00,2.380450000000000177e+00
6.456990000000000229e+00,6.456990000000000229e+00,1.937100000000000044e+00
4.581109999999999793e+00,4.581109999999999793e+00,1.374330000000000052e+00
5.604059999999999597e+00,5.604059999999999597e+00,1.681219999999999937e+00
4.134420000000000428e+00,4.134420000000000428e+00,1.240329999999999933e+00
1.109639999999999915e+01,1.109639999999999915e+01,3.328920000000000101e+00
8.426330000000000098e+00,8.426330000000000098e+00,2.527899999999999814e+00
2.308230000000000004e+01,2.308230000000000004e+01,6.924690000000000012e+00
1.629769999999999897e+01,1.629769999999999897e+01,4.889310000000000045e+00
3.118349999999999866e+01,3.118349999999999866e+01,9.355050000000000310e+00
9.468650000000000233e+00,9.468650000000000233e+00,2.840590000000000170e+00
2.050590000000000046e+01,2.050590000000000046e+01,6.151769999999999960e+00
2.485389999999999944e+01,2.485389999999999944e+01,7.456170000000000186e+00
6.856900000000000261e+01,6.856900000000000261e+01,2.057069999999999865e+01
4.071790000000000020e+01,4.071790000000000020e+01,1.221540000000000070e+01
1.611330000000000098e+02,1.611330000000000098e+02,4.833990000000000009e+01
9.925169999999999959e+01,9.925169999999999959e+01,2.977550000000000097e+01
2.713489999999999824e+01,2.713489999999999824e+01,8.140470000000000539e+00
9.123760000000000048e+01,9.123760000000000048e+01,2.737130000000000152e+01
9.978449999999999420e+01,9.978449999999999420e+01,2.993530000000000157e+01
6.887489999999999668e+01,6.887489999999999668e+01,2.066250000000000142e+01
1.039090000000000060e+02,1.039090000000000060e+02,3.117269999999999897e+01
1.373679999999999950e+02,1.373679999999999950e+02,4.121039999999999992e+01
3.468969999999999914e+02,3.468969999999999914e+02,1.040690000000000026e+02
2.294039999999999964e+02,2.294039999999999964e+02,6.882120000000000459e+01
3.370539999999999736e+01,3.370539999999999736e+01,1.011159999999999926e+01
9.926430000000000575e+01,9.926430000000000575e+01,2.977929999999999922e+01
3.535000000000000000e+02,3.535000000000000000e+02,1.060499999999999972e+02
4.992850000000000250e+02,4.992850000000000250e+02,1.497860000000000014e+02
7.438609999999999900e+02,7.438609999999999900e+02,2.231579999999999870e+02
1.427559999999999945e+03,1.427559999999999945e+03,4.282679999999999723e+02
7.623150000000000546e+02,7.623150000000000546e+02,2.286949999999999932e+02
4.880110000000000241e+02,4.880110000000000241e+02,1.464029999999999916e+02
3.271159999999999854e+02,3.271159999999999854e+02,9.813479999999999848e+01
8.288700000000000045e+02,8.288700000000000045e+02,2.486610000000000014e+02
2.632130000000000223e+02,2.632130000000000223e+02,7.896389999999999532e+01
3.198310000000000173e+02,3.198310000000000173e+02,9.594929999999999382e+01
2.646039999999999850e+02,2.646039999999999850e+02,7.938120000000000687e+01
5.543889999999999674e+01,5.543889999999999674e+01,1.663169999999999860e+01
1.031380000000000052e+02,1.031380000000000052e+02,3.094140000000000157e+01
3.195950000000000273e+02,3.195950000000000273e+02,9.587850000000000250e+01
3.366899999999999693e+01,3.366899999999999693e+01,1.010069999999999979e+01
3.901109999999999900e+01,3.901109999999999900e+01,1.170330000000000048e+01
1.706889999999999930e+01,1.706889999999999930e+01,5.120669999999999611e+00
8.621760000000000090e+00,8.621760000000000090e+00,2.586530000000000218e+00
5.872399999999999842e+00,5.872399999999999842e+00,1.761719999999999953e+00
4.689379999999999882e+00,4.689379999999999882e+00,1.406809999999999894e+00
1.360360000000000014e+00,1.360360000000000014e+00,1.360359999999999966e-04
3.918789999999999996e+00,3.918789999999999996e+00,1.175640000000000018e+00
3.956329999999999902e+00,3.956329999999999902e+00,1.186900000000000066e+00
2.278789999999999871e+00,2.278789999999999871e+00,6.836370000000000502e-01
1.900099999999999900e+00,1.900099999999999900e+00,5.700300000000000367e-01
1.455249999999999932e+00,1.455249999999999932e+00,4.365749999999999909e-01
1.018610000000000015e+00,1.018610000000000015e+00,1.018610000000000061e-04
5.823220000000000063e-01,5.823220000000000063e-01,5.823220000000000127e-05
5.439030000000000253e-01,5.439030000000000253e-01,5.439029999999999999e-05
6.393670000000000186e-01,6.393670000000000186e-01,6.393670000000000061e-05
6.042480000000000073e-01,6.042480000000000073e-01,6.042479999999999786e-05
3.888490000000000002e+00,3.888490000000000002e+00,1.166549999999999976e+00
5.416500000000000092e+00,5.416500000000000092e+00,1.624949999999999894e+00
6.616699999999999804e+00,6.616699999999999804e+00,1.985009999999999941e+00
4.637129999999999974e+00,4.637129999999999974e+00,1.391140000000000043e+00
3.311850000000000183e+00,3.311850000000000183e+00,9.935549999999999660e-01
2.017830000000000013e+00,2.017830000000000013e+00,2.017830000000000025e-04
8.577339999999999520e+00,8.577339999999999520e+00,2.573199999999999932e+00
2.260589999999999833e+01,2.260589999999999833e+01,6.781769999999999854e+00
1.957849999999999824e+01,1.957849999999999824e+01,5.873549999999999827e+00
2.928160000000000096e+01,2.928160000000000096e+01,8.784480000000000288e+00
